Patient,Section,ts,value
552-ws-training,acceleration,2025-04-17 21:42:00,1.0482759475708008
552-ws-training,acceleration,2025-04-17 21:43:00,1.050997018814087
552-ws-training,acceleration,2025-04-17 21:44:00,1.0394790172576904
552-ws-training,acceleration,2025-04-17 21:45:00,1.050104022026062
552-ws-training,acceleration,2025-04-17 21:46:00,1.0443830490112305
552-ws-training,acceleration,2025-04-17 21:47:00,1.043524980545044
552-ws-training,acceleration,2025-04-17 21:48:00,1.044724941253662
552-ws-training,acceleration,2025-04-17 21:49:00,1.041862964630127
552-ws-training,acceleration,2025-04-17 21:50:00,1.0391340255737305
552-ws-training,acceleration,2025-04-17 21:51:00,1.060135006904602
552-ws-training,acceleration,2025-04-17 21:52:00,1.068716049194336
552-ws-training,acceleration,2025-04-17 21:53:00,1.0455689430236816
552-ws-training,acceleration,2025-04-17 21:54:00,1.0542080402374268
552-ws-training,acceleration,2025-04-17 21:55:00,1.0509170293807983
552-ws-training,acceleration,2025-04-17 21:56:00,1.0528390407562256
552-ws-training,acceleration,2025-04-17 21:57:00,1.0459740161895752
552-ws-training,acceleration,2025-04-17 21:58:00,1.0636769533157349
552-ws-training,acceleration,2025-04-17 21:59:00,1.0733460187911987
552-ws-training,acceleration,2025-04-17 22:00:00,1.045341968536377
552-ws-training,acceleration,2025-04-17 22:01:00,1.0484570264816284
552-ws-training,acceleration,2025-04-17 22:02:00,1.0492689609527588
552-ws-training,acceleration,2025-04-17 22:03:00,1.0424829721450806
552-ws-training,acceleration,2025-04-17 22:04:00,1.0434260368347168
552-ws-training,acceleration,2025-04-17 22:05:00,1.0651129484176636
552-ws-training,acceleration,2025-04-17 22:06:00,1.0565520524978638
552-ws-training,acceleration,2025-04-17 22:07:00,1.05315899848938
552-ws-training,acceleration,2025-04-17 22:08:00,1.057942032814026
552-ws-training,acceleration,2025-04-17 22:09:00,1.0437320470809937
552-ws-training,acceleration,2025-04-17 22:10:00,1.0395289659500122
552-ws-training,acceleration,2025-04-17 22:11:00,1.0375969409942627
552-ws-training,acceleration,2025-04-17 22:12:00,1.0451480150222778
552-ws-training,acceleration,2025-04-17 22:13:00,1.0510740280151367
552-ws-training,acceleration,2025-04-17 22:14:00,1.0518170595169067
552-ws-training,acceleration,2025-04-17 22:15:00,1.0438690185546875
552-ws-training,acceleration,2025-04-17 22:16:00,1.0488990545272827
552-ws-training,acceleration,2025-04-17 22:17:00,1.0531779527664185
552-ws-training,acceleration,2025-04-17 22:18:00,1.0529299974441528
552-ws-training,acceleration,2025-04-17 22:19:00,1.0523279905319214
552-ws-training,acceleration,2025-04-17 22:20:00,1.0551680326461792
552-ws-training,acceleration,2025-04-17 22:21:00,1.063302993774414
552-ws-training,acceleration,2025-04-17 22:22:00,1.0543960332870483
552-ws-training,acceleration,2025-04-17 22:23:00,1.060467004776001
552-ws-training,acceleration,2025-04-17 22:24:00,1.061498999595642
552-ws-training,acceleration,2025-04-17 22:25:00,1.0559879541397097
552-ws-training,acceleration,2025-04-17 22:26:00,1.0545860528945925
552-ws-training,acceleration,2025-04-17 22:27:00,1.0466870069503784
552-ws-training,acceleration,2025-04-17 22:28:00,1.043336033821106
552-ws-training,acceleration,2025-04-17 22:29:00,1.038588047027588
552-ws-training,acceleration,2025-04-17 22:30:00,1.0331900119781494
552-ws-training,acceleration,2025-04-17 22:31:00,1.044226050376892
552-ws-training,acceleration,2025-04-17 22:32:00,1.0422309637069702
552-ws-training,acceleration,2025-04-17 22:33:00,1.042752027511597
552-ws-training,acceleration,2025-04-17 22:34:00,1.0484009981155396
552-ws-training,acceleration,2025-04-17 22:35:00,1.0403079986572266
552-ws-training,acceleration,2025-04-17 22:36:00,1.0439130067825315
552-ws-training,acceleration,2025-04-17 22:37:00,1.0436609983444214
552-ws-training,acceleration,2025-04-17 22:38:00,1.0397119522094729
552-ws-training,acceleration,2025-04-17 22:39:00,1.040120005607605
552-ws-training,acceleration,2025-04-17 22:40:00,1.0534559488296509
552-ws-training,acceleration,2025-04-17 22:41:00,1.0452040433883667
552-ws-training,acceleration,2025-04-17 22:42:00,1.0404280424118042
552-ws-training,acceleration,2025-04-17 22:43:00,1.044940948486328
552-ws-training,acceleration,2025-04-17 22:44:00,1.0469770431518557
552-ws-training,acceleration,2025-04-17 22:45:00,1.051192045211792
552-ws-training,acceleration,2025-04-17 22:46:00,1.0435199737548828
552-ws-training,acceleration,2025-04-17 22:47:00,1.0380769968032837
552-ws-training,acceleration,2025-04-17 22:48:00,1.0404969453811646
552-ws-training,acceleration,2025-04-17 22:49:00,1.0446679592132568
552-ws-training,acceleration,2025-04-17 22:50:00,1.0337120294570925
552-ws-training,acceleration,2025-04-17 22:51:00,1.0334609746932983
552-ws-training,acceleration,2025-04-17 22:52:00,1.0462089776992798
552-ws-training,acceleration,2025-04-17 22:53:00,1.0380229949951172
552-ws-training,acceleration,2025-04-17 22:54:00,1.0406240224838257
552-ws-training,acceleration,2025-04-17 22:55:00,1.0510950088500977
552-ws-training,acceleration,2025-04-17 22:56:00,1.0463099479675293
552-ws-training,acceleration,2025-04-17 22:57:00,1.0424189567565918
552-ws-training,acceleration,2025-04-17 22:58:00,1.0405930280685425
552-ws-training,acceleration,2025-04-17 22:59:00,1.0359400510787964
552-ws-training,acceleration,2025-04-17 23:00:00,1.03759503364563
552-ws-training,acceleration,2025-04-17 23:01:00,1.0350509881973269
552-ws-training,acceleration,2025-04-17 23:02:00,1.048671007156372
552-ws-training,acceleration,2025-04-17 23:03:00,1.0309120416641235
552-ws-training,acceleration,2025-04-17 23:04:00,1.0506999492645264
552-ws-training,acceleration,2025-04-17 23:05:00,1.0668469667434692
552-ws-training,acceleration,2025-04-17 23:06:00,1.0759550333023071
552-ws-training,acceleration,2025-04-17 23:07:00,1.0495929718017578
552-ws-training,acceleration,2025-04-17 23:08:00,1.100996017456055
552-ws-training,acceleration,2025-04-17 23:09:00,1.114861011505127
552-ws-training,acceleration,2025-04-17 23:10:00,1.1433249711990356
552-ws-training,acceleration,2025-04-17 23:11:00,1.036180019378662
552-ws-training,acceleration,2025-04-17 23:12:00,1.1415640115737915
552-ws-training,acceleration,2025-04-17 23:13:00,1.1539360284805298
552-ws-training,acceleration,2025-04-17 23:14:00,1.1332809925079346
552-ws-training,acceleration,2025-04-17 23:15:00,1.092869997024536
552-ws-training,acceleration,2025-04-17 23:16:00,1.0039000511169434
552-ws-training,acceleration,2025-04-17 23:17:00,1.0177539587020874
552-ws-training,acceleration,2025-04-17 23:18:00,1.0092190504074097
552-ws-training,acceleration,2025-04-17 23:19:00,1.026288986206055
552-ws-training,acceleration,2025-04-17 23:20:00,0.9858769774436952
552-ws-training,acceleration,2025-04-17 23:21:00,0.9780759811401368
552-ws-training,acceleration,2025-04-17 23:22:00,0.955115020275116
552-ws-training,acceleration,2025-04-17 23:23:00,0.9149760007858276
552-ws-training,acceleration,2025-04-17 23:24:00,0.9150869846343994
552-ws-training,acceleration,2025-04-17 23:25:00,0.9193329811096193
552-ws-training,acceleration,2025-04-17 23:26:00,0.9198009967803956
552-ws-training,acceleration,2025-04-17 23:27:00,0.919535994529724
552-ws-training,acceleration,2025-04-17 23:28:00,0.919972002506256
552-ws-training,acceleration,2025-04-17 23:29:00,0.9237819910049438
552-ws-training,acceleration,2025-04-17 23:30:00,0.92741197347641
552-ws-training,acceleration,2025-04-17 23:31:00,0.927141010761261
552-ws-training,acceleration,2025-04-17 23:32:00,0.9269980192184448
552-ws-training,acceleration,2025-04-17 23:33:00,0.9274060130119324
552-ws-training,acceleration,2025-04-17 23:34:00,0.9507799744606018
552-ws-training,acceleration,2025-04-17 23:35:00,0.9585430026054382
552-ws-training,acceleration,2025-04-17 23:36:00,0.9565320014953612
552-ws-training,acceleration,2025-04-17 23:37:00,0.9572399854660034
552-ws-training,acceleration,2025-04-17 23:38:00,0.9635289907455444
552-ws-training,acceleration,2025-04-17 23:39:00,0.9639790058135986
552-ws-training,acceleration,2025-04-17 23:40:00,0.9650570154190063
552-ws-training,acceleration,2025-04-17 23:41:00,0.964663028717041
552-ws-training,acceleration,2025-04-17 23:42:00,0.9637320041656494
552-ws-training,acceleration,2025-04-17 23:43:00,0.9637619853019714
552-ws-training,acceleration,2025-04-17 23:44:00,0.9636989831924438
552-ws-training,acceleration,2025-04-17 23:45:00,0.9633399844169616
552-ws-training,acceleration,2025-04-17 23:46:00,0.9641389846801758
552-ws-training,acceleration,2025-04-17 23:47:00,0.9640100002288818
552-ws-training,acceleration,2025-04-17 23:48:00,0.9639949798583984
552-ws-training,acceleration,2025-04-17 23:49:00,0.9641090035438538
552-ws-training,acceleration,2025-04-17 23:50:00,0.964028000831604
552-ws-training,acceleration,2025-04-17 23:51:00,0.963944971561432
552-ws-training,acceleration,2025-04-17 23:52:00,0.9639000296592712
552-ws-training,acceleration,2025-04-17 23:53:00,0.9640979766845704
552-ws-training,acceleration,2025-04-17 23:54:00,0.9640269875526428
552-ws-training,acceleration,2025-04-17 23:55:00,0.9638829827308656
552-ws-training,acceleration,2025-04-17 23:56:00,0.9636160135269164
552-ws-training,acceleration,2025-04-17 23:57:00,1.0392179489135742
552-ws-training,acceleration,2025-04-17 23:58:00,1.0551259517669678
552-ws-training,acceleration,2025-04-17 23:59:00,1.050737977027893
552-ws-training,acceleration,2025-04-18 00:00:00,1.0624209642410278
552-ws-training,acceleration,2025-04-18 00:01:00,1.062955021858215
552-ws-training,acceleration,2025-04-18 00:02:00,1.0633740425109863
552-ws-training,acceleration,2025-04-18 00:03:00,1.063889980316162
552-ws-training,acceleration,2025-04-18 00:04:00,1.063876986503601
552-ws-training,acceleration,2025-04-18 00:05:00,1.0640859603881836
552-ws-training,acceleration,2025-04-18 00:06:00,1.0644400119781494
552-ws-training,acceleration,2025-04-18 00:07:00,1.0647289752960205
552-ws-training,acceleration,2025-04-18 00:08:00,1.0645430088043213
552-ws-training,acceleration,2025-04-18 00:09:00,1.0645320415496826
552-ws-training,acceleration,2025-04-18 00:10:00,1.064663052558899
552-ws-training,acceleration,2025-04-18 00:11:00,1.0646899938583374
552-ws-training,acceleration,2025-04-18 00:12:00,1.0644840002059937
552-ws-training,acceleration,2025-04-18 00:13:00,1.0644550323486328
552-ws-training,acceleration,2025-04-18 00:14:00,1.064836025238037
552-ws-training,acceleration,2025-04-18 00:15:00,1.0644539594650269
552-ws-training,acceleration,2025-04-18 00:16:00,1.0649149417877195
552-ws-training,acceleration,2025-04-18 00:17:00,1.0654840469360352
552-ws-training,acceleration,2025-04-18 00:18:00,1.0653690099716189
552-ws-training,acceleration,2025-04-18 00:19:00,1.0656089782714844
552-ws-training,acceleration,2025-04-18 00:20:00,1.0660220384597778
552-ws-training,acceleration,2025-04-18 00:21:00,1.0655490159988403
552-ws-training,acceleration,2025-04-18 00:22:00,1.065451979637146
552-ws-training,acceleration,2025-04-18 00:23:00,1.065893054008484
552-ws-training,acceleration,2025-04-18 00:24:00,1.0663779973983765
552-ws-training,acceleration,2025-04-18 00:25:00,1.0652849674224854
552-ws-training,acceleration,2025-04-18 00:26:00,1.0146360397338867
552-ws-training,acceleration,2025-04-18 00:27:00,0.9805840253829956
552-ws-training,acceleration,2025-04-18 00:28:00,0.9803709983825684
552-ws-training,acceleration,2025-04-18 00:29:00,0.9811440110206604
552-ws-training,acceleration,2025-04-18 00:30:00,0.9825509786605836
552-ws-training,acceleration,2025-04-18 00:31:00,0.982122004032135
552-ws-training,acceleration,2025-04-18 00:32:00,0.9818009734153748
552-ws-training,acceleration,2025-04-18 00:33:00,0.9815670251846312
552-ws-training,acceleration,2025-04-18 00:34:00,0.9817209839820862
552-ws-training,acceleration,2025-04-18 00:35:00,0.9814199805259703
552-ws-training,acceleration,2025-04-18 00:36:00,0.980334997177124
552-ws-training,acceleration,2025-04-18 00:37:00,0.978177011013031
552-ws-training,acceleration,2025-04-18 00:38:00,0.9786059856414796
552-ws-training,acceleration,2025-04-18 00:39:00,0.9787269830703736
552-ws-training,acceleration,2025-04-18 00:40:00,0.9782090187072754
552-ws-training,acceleration,2025-04-18 00:41:00,0.9780889749526978
552-ws-training,acceleration,2025-04-18 00:42:00,0.9778820276260376
552-ws-training,acceleration,2025-04-18 00:43:00,0.9779329895973206
552-ws-training,acceleration,2025-04-18 00:44:00,0.9779499769210817
552-ws-training,acceleration,2025-04-18 00:45:00,0.9778590202331544
552-ws-training,acceleration,2025-04-18 00:46:00,0.9776560068130492
552-ws-training,acceleration,2025-04-18 00:47:00,0.9779850244522096
552-ws-training,acceleration,2025-04-18 00:48:00,0.9776800274848938
552-ws-training,acceleration,2025-04-18 00:49:00,0.9778329730033876
552-ws-training,acceleration,2025-04-18 00:50:00,0.9599300026893616
552-ws-training,acceleration,2025-04-18 00:51:00,0.9527990221977234
552-ws-training,acceleration,2025-04-18 00:52:00,0.9528040289878844
552-ws-training,acceleration,2025-04-18 00:53:00,0.9526150226593018
552-ws-training,acceleration,2025-04-18 00:54:00,0.9524620175361632
552-ws-training,acceleration,2025-04-18 00:55:00,0.9527440071105956
552-ws-training,acceleration,2025-04-18 00:56:00,0.952593982219696
552-ws-training,acceleration,2025-04-18 00:57:00,0.952560007572174
552-ws-training,acceleration,2025-04-18 00:58:00,0.952633023262024
552-ws-training,acceleration,2025-04-18 00:59:00,0.9527570009231568
552-ws-training,acceleration,2025-04-18 01:00:00,0.9528449773788452
552-ws-training,acceleration,2025-04-18 01:01:00,0.98464697599411
552-ws-training,acceleration,2025-04-18 01:02:00,1.0288690328598022
552-ws-training,acceleration,2025-04-18 01:03:00,1.0128109455108645
552-ws-training,acceleration,2025-04-18 01:04:00,1.0124189853668213
552-ws-training,acceleration,2025-04-18 01:05:00,1.0123159885406494
552-ws-training,acceleration,2025-04-18 01:06:00,1.011638045310974
552-ws-training,acceleration,2025-04-18 01:07:00,1.0116660594940186
552-ws-training,acceleration,2025-04-18 01:08:00,1.0117390155792236
552-ws-training,acceleration,2025-04-18 01:09:00,1.0118119716644287
552-ws-training,acceleration,2025-04-18 01:10:00,1.0112359523773191
552-ws-training,acceleration,2025-04-18 01:11:00,1.011607050895691
552-ws-training,acceleration,2025-04-18 01:12:00,1.0116339921951294
552-ws-training,acceleration,2025-04-18 01:13:00,1.0113539695739746
552-ws-training,acceleration,2025-04-18 01:14:00,1.0029770135879517
552-ws-training,acceleration,2025-04-18 01:15:00,1.0048869848251345
552-ws-training,acceleration,2025-04-18 01:16:00,1.0053269863128662
552-ws-training,acceleration,2025-04-18 01:17:00,1.0058029890060425
552-ws-training,acceleration,2025-04-18 01:18:00,1.0057430267333984
552-ws-training,acceleration,2025-04-18 01:19:00,1.0060800313949585
552-ws-training,acceleration,2025-04-18 01:20:00,1.0059070587158203
552-ws-training,acceleration,2025-04-18 01:21:00,1.00655996799469
552-ws-training,acceleration,2025-04-18 01:22:00,1.0072009563446045
552-ws-training,acceleration,2025-04-18 01:23:00,1.0071380138397217
552-ws-training,acceleration,2025-04-18 01:24:00,1.0072649717330933
552-ws-training,acceleration,2025-04-18 01:25:00,1.0070960521697998
552-ws-training,acceleration,2025-04-18 01:26:00,1.0070489645004272
552-ws-training,acceleration,2025-04-18 01:27:00,0.9767029881477356
552-ws-training,acceleration,2025-04-18 01:28:00,0.9359989762306212
552-ws-training,acceleration,2025-04-18 01:29:00,0.956063985824585
552-ws-training,acceleration,2025-04-18 01:30:00,1.0549579858779907
552-ws-training,acceleration,2025-04-18 01:31:00,1.0320080518722534
552-ws-training,acceleration,2025-04-18 01:32:00,1.031785011291504
552-ws-training,acceleration,2025-04-18 01:33:00,1.031891942024231
552-ws-training,acceleration,2025-04-18 01:34:00,1.0356570482254028
552-ws-training,acceleration,2025-04-18 01:35:00,1.1166969537734983
552-ws-training,acceleration,2025-04-18 01:36:00,1.1166139841079712
552-ws-training,acceleration,2025-04-18 01:37:00,1.1165590286254885
552-ws-training,acceleration,2025-04-18 01:38:00,1.1164649724960327
552-ws-training,acceleration,2025-04-18 01:39:00,1.116633057594299
552-ws-training,acceleration,2025-04-18 01:40:00,1.116631031036377
552-ws-training,acceleration,2025-04-18 01:41:00,1.1167939901351929
552-ws-training,acceleration,2025-04-18 01:42:00,1.0914289951324463
552-ws-training,acceleration,2025-04-18 01:43:00,0.975085973739624
552-ws-training,acceleration,2025-04-18 01:44:00,0.9459859728813172
552-ws-training,acceleration,2025-04-18 01:45:00,0.9460780024528505
552-ws-training,acceleration,2025-04-18 01:46:00,0.9460840225219728
552-ws-training,acceleration,2025-04-18 01:47:00,0.945946991443634
552-ws-training,acceleration,2025-04-18 01:48:00,0.9461870193481444
552-ws-training,acceleration,2025-04-18 01:49:00,0.945939004421234
552-ws-training,acceleration,2025-04-18 01:50:00,0.9458749890327454
552-ws-training,acceleration,2025-04-18 01:51:00,0.9458540081977844
552-ws-training,acceleration,2025-04-18 01:52:00,0.9457550048828124
552-ws-training,acceleration,2025-04-18 01:53:00,0.94555401802063
552-ws-training,acceleration,2025-04-18 01:54:00,0.9458450078964232
552-ws-training,acceleration,2025-04-18 01:55:00,0.9466869831085204
552-ws-training,acceleration,2025-04-18 01:56:00,0.991773009300232
552-ws-training,acceleration,2025-04-18 01:57:00,0.9790120124816896
552-ws-training,acceleration,2025-04-18 01:58:00,0.9746569991111756
552-ws-training,acceleration,2025-04-18 01:59:00,0.978963017463684
552-ws-training,acceleration,2025-04-18 02:00:00,0.9448180198669434
552-ws-training,acceleration,2025-04-18 02:01:00,0.9145089983940125
552-ws-training,acceleration,2025-04-18 02:02:00,0.9694610238075256
552-ws-training,acceleration,2025-04-18 02:03:00,0.992235004901886
552-ws-training,acceleration,2025-04-18 02:04:00,0.9796500205993652
552-ws-training,acceleration,2025-04-18 02:05:00,0.9575350284576416
552-ws-training,acceleration,2025-04-18 02:06:00,0.9577680230140686
552-ws-training,acceleration,2025-04-18 02:07:00,0.9576889872550964
552-ws-training,acceleration,2025-04-18 02:08:00,0.9574170112609864
552-ws-training,acceleration,2025-04-18 02:09:00,0.957315981388092
552-ws-training,acceleration,2025-04-18 02:10:00,0.957306981086731
552-ws-training,acceleration,2025-04-18 02:11:00,0.95728600025177
552-ws-training,acceleration,2025-04-18 02:12:00,0.9570800065994264
552-ws-training,acceleration,2025-04-18 02:13:00,0.9569159746170044
552-ws-training,acceleration,2025-04-18 02:14:00,0.9569290280342102
552-ws-training,acceleration,2025-04-18 02:15:00,0.9559860229492188
552-ws-training,acceleration,2025-04-18 02:16:00,0.9686560034751892
552-ws-training,acceleration,2025-04-18 02:17:00,0.9895430207252502
552-ws-training,acceleration,2025-04-18 02:18:00,1.02298104763031
552-ws-training,acceleration,2025-04-18 02:19:00,1.0622279644012451
552-ws-training,acceleration,2025-04-18 02:20:00,1.064653992652893
552-ws-training,acceleration,2025-04-18 02:21:00,1.0655449628829956
552-ws-training,acceleration,2025-04-18 02:22:00,1.065966010093689
552-ws-training,acceleration,2025-04-18 02:23:00,1.065647006034851
552-ws-training,acceleration,2025-04-18 02:24:00,1.065392017364502
552-ws-training,acceleration,2025-04-18 02:25:00,1.0652339458465576
552-ws-training,acceleration,2025-04-18 02:26:00,1.0663959980010986
552-ws-training,acceleration,2025-04-18 02:27:00,1.0663809776306152
552-ws-training,acceleration,2025-04-18 02:28:00,1.0667539834976196
552-ws-training,acceleration,2025-04-18 02:29:00,1.0445330142974854
552-ws-training,acceleration,2025-04-18 02:30:00,1.0200799703598022
552-ws-training,acceleration,2025-04-18 02:31:00,1.0199929475784302
552-ws-training,acceleration,2025-04-18 02:32:00,1.019536018371582
552-ws-training,acceleration,2025-04-18 02:33:00,1.0195460319519043
552-ws-training,acceleration,2025-04-18 02:34:00,1.0191999673843384
552-ws-training,acceleration,2025-04-18 02:35:00,1.0200920104980469
552-ws-training,acceleration,2025-04-18 02:36:00,1.0205670595169067
552-ws-training,acceleration,2025-04-18 02:37:00,1.0203900337219238
552-ws-training,acceleration,2025-04-18 02:38:00,1.0205810070037842
552-ws-training,acceleration,2025-04-18 02:39:00,1.020609974861145
552-ws-training,acceleration,2025-04-18 02:40:00,1.0212039947509766
552-ws-training,acceleration,2025-04-18 02:41:00,1.021330952644348
552-ws-training,acceleration,2025-04-18 02:42:00,1.0233910083770752
552-ws-training,acceleration,2025-04-18 02:43:00,1.025818943977356
552-ws-training,acceleration,2025-04-18 02:44:00,1.0557630062103271
552-ws-training,acceleration,2025-04-18 02:45:00,1.0560810565948486
552-ws-training,acceleration,2025-04-18 02:46:00,1.0554430484771729
552-ws-training,acceleration,2025-04-18 02:47:00,1.0552209615707395
552-ws-training,acceleration,2025-04-18 02:48:00,1.0512839555740356
552-ws-training,acceleration,2025-04-18 02:49:00,1.0504100322723389
552-ws-training,acceleration,2025-04-18 02:50:00,1.0504599809646606
552-ws-training,acceleration,2025-04-18 02:51:00,1.0466370582580566
552-ws-training,acceleration,2025-04-18 02:52:00,1.043632984161377
552-ws-training,acceleration,2025-04-18 02:53:00,1.0441529750823977
552-ws-training,acceleration,2025-04-18 02:54:00,1.0443400144577026
